id	date	views	dur	mult	denom	n	title
Gj-EyfyMW0M	20260817	103953	943	1.6	65672	59	미국 도산안창호함 폭탄 선언. 중국 캐나다 미칠 지경이다｜조의준 대표 2부
TeTwDzRYy3A	20260816	77315	2103	1.2	65672	59	한국 철수에 돌변한 캐나다 잠수함 판도 완전 뒤집혔다 | 김민석 특파원 풀버전 1
pYqEGlIqnIg	20260816	90513	1103	1.4	65672	59	중국 긴급 "배터리 패배 선언" 한국 2차전지 초대박 터졌다 | 윤석천 경제평론가 2부
5nUugyKpxOU	20260816	96715	1422	1.5	65672	59	이집트 전역에 싹다 퍼졌다. 한국에 대한 어마어마한 소문｜자나 왈리드 3부
MNRquKQ2TAM	20260816	178998	2115	2.7	65672	59	진격도 못하고 몰살 직전. 러시아 북한 쫄딱 망했다｜조한범 박사, 이영종 센터장, 정창욱 교수 특집
kQHlL9T3WPU	20260816	69869	1331	1.1	65672	59	사상 최악의 대참사 터졌다 싹다 망해버린 중국 반도체 | 김정호 교수 5부
Yu39YpsywhQ	20260816	21274	778	0.3	66900	59	위성에서 포착된 충격 신호 폭동으로 난리난 장마당 상황 | 김주성 탈북작가 2부
O6qNuauCVzc	20260815	111673	1291	1.7	65672	59	사상 최악의 대참사 터졌다 쫄딱 망해버린 중국 반도체 | 조현승 박사 3부
i2xDeYxVoLM	20260815	103706	820	1.6	65672	59	이란 사실상 쿠데타 발생 곧 테헤란이 무너져 내린다 | 박현도 교수 1부
4v6lenlZ570	20260815	144412	1348	2.2	65672	59	삼성전자 또 한 번 반등 온다 ‘이 가격' 되면 싹다 파세요 | 이승조 무극선생 3부
Z-LBR9czUa4	20260815	105431	859	1.6	65672	59	러시아 급 한국행한 이유. 한국에 엄청난 일 터진다｜조의준 대표 1부
-P1zNBHmulE	20260815	46613	1230	0.7	66900	59	“시진핑 바짝 쫄았다” 사상 최악의 대참사 터졌다 날벼락 맞은 중국 실제 상황 | 김민석 특파원 1부
qceX2qJWKMQ	20260815	151771	1827	2.3	65672	59	"TSMC 대위기" 일본 택했다가 쫄딱 망했다 대만 지금 미칠 지경이다 | 홍대선 작가 풀버전 1
m3tvuHSb3Yc	20260814	39585	830	0.6	66900	59	태국 사실상 한화오션 택했다 캐나다 배아파 미칠 지경 | 김민석 특파원 4부
q_BCvQ41Cc8	20260814	24576	813	0.4	66900	59	사상 최악의 대참사 터졌다 싹다 망해버린 중국 반도체 | 강준영 교수 2부
aotz3is9Puc	20260814	36385	1140	0.5	66900	59	진격도 못하고 몰살 위기 러시아 북한 쫄딱 망한 이유 | 조현승 박사 2부
lw-5D0wmgtc	20260814	256233	867	3.9	65672	59	"폭우로 북한군 싹다 궤멸" 발칵 뒤집힌 평양 현재 상황 | 김주성 탈북작가 1부
e5ZqYzDWHqg	20260814	207299	1927	3.2	65672	59	삼전닉스 마지막 탈출 기회? '이 가격' 되면 싹다 파세요｜이권희 대표 풀버전2
hwGwb3QZnH4	20260813	91193	1043	1.4	65672	59	“한국 때문에 죽을 맛” 대만 전역에 싹다 퍼졌다. 한국에 대한 충격적인 소문 | 김대영 군사평론가 3부
NkbIQIPgmkc	20260813	117136	911	1.8	65672	59	"새로운 한류가 탄생했다" 최근 중동에 퍼진 이상 기류｜자나 왈리드 2부
jLWT8F1K3U0	20260813	154777	3089	2.4	65672	59	"한국 K2 1천대 배치" 참다못한 폴란드 기습 발표. 까불던 푸틴 초비상 걸렸다｜금철영 기자 풀버전
wbmnnxCLM74	20260813	137401	911	2.1	65672	59	"중국 전기차 배터리 전량 폐기" 태풍으로 난리난 상하이 상황 | 윤석천 경제평론가 1부
UMKhkUkMl6E	20260813	65672	1076	1.0	66900	59	"개미들만 모르고 있어요" 삼전닉스 난리난 진짜 이유 지금 안팔면 '이렇게' 된다 | 이승조 무극선생 2부
-vpLbARg2WU	20260812	22861	3146	0.3	66900	59	두산에너빌리티 난리난 이유 지금 안팔면 '이렇게' 된다 | 박진희 부장 풀버전
5lo1QZ28WX4	20260812	57263	1121	0.9	66900	59	"TSMC 멈췄다" 일본에 공장 지었다가 초비상 발칵 뒤집힌 대만 상황 | 김정호 교수 4부
NDxxYSxRzWw	20260812	238267	2845	3.6	65672	59	아수라장 된 북한군 상황. 러시아 북한 쫄딱 망했다｜조한범 박사 풀버전2
WxicQR-tyK0	20260812	36771	924	0.5	66900	59	CXMT 선택했다가 초비상 애플 초대형 악재 터졌다 | 강준영 교수 1부
_LSDPm7MI9M	20260812	40415	1763	0.6	66900	59	삼성전자 외국인이 싹쓸이 한 이유. 곧 어마무시한 일 터진다｜이권희 대표 풀버전1
eNZL8Zh4IS0	20260811	149688	947	2.3	65672	59	간보던 인도네시아 돌변 KF-21 48대 전부 구매 | 김민석 특파원 3부
XIkl9cxTQuI	20260811	66900	1023	1.0	65672	59	시진핑의 극단적인 선택 곧 대륙이 수십개로 쪼개진다 | 홍대선 작가 4부
